06/10/2017;005;A;AFN;0,04633000;0,04647000;68,10000000;68,30000000
06/10/2017;009;A;ETB;0,13240000;0,13520000;23,40000000;23,90000000
06/10/2017;015;A;THB;0,09459000;0,09467000;33,43000000;33,45000000
06/10/2017;020;A;PAB;3,16420000;3,16480000;1,00000000;1,00000000
06/10/2017;026;A;VEF;0,31640000;0,31730000;9,97500000;10,00000000
06/10/2017;030;A;BOB;0,45200000;0,46200000;6,85000000;7,00000000
06/10/2017;035;A;GHS;0,71910000;0,72090000;4,39000000;4,40000000
06/10/2017;040;A;CRC;0,00543900;0,00553600;571,73000000;581,73000000
06/10/2017;045;A;SVC;0,36240000;0,36280000;8,72220000;8,73220000
06/10/2017;051;A;NIO;0,10320000;0,10580000;29,92000000;30,67000000
06/10/2017;055;A;DKK;0,49870000;0,49890000;6,34350000;6,34550000
06/10/2017;060;A;ISK;0,02995000;0,03004000;105,36000000;105,65000000
06/10/2017;065;A;NOK;0,39500000;0,39540000;8,00490000;8,00990000
06/10/2017;070;A;SEK;0,38950000;0,38980000;8,11900000;8,12300000
06/10/2017;075;A;CZK;0,14340000;0,14350000;22,04800000;22,05800000
06/10/2017;090;A;GMD;0,06895000;0,07211000;43,89000000;45,89000000
06/10/2017;095;A;DZD;0,02782000;0,02787000;113,53640000;113,75640000
06/10/2017;100;A;KWD;10,46360000;10,48640000;0,30180000;0,30240000
06/10/2017;105;A;BHD;8,38200000;8,39020000;0,37720000;0,37750000
06/10/2017;115;A;IQD;0,00270700;0,00271200;1167,00000000;1169,00000000
06/10/2017;125;A;JOD;4,44720000;4,47130000;0,70780000;0,71150000
06/10/2017;130;A;LYD;2,30120000;2,31350000;1,36800000;1,37500000
06/10/2017;132;A;MKD;0,06000000;0,06062000;52,21000000;52,74000000
06/10/2017;133;A;RSD;0,03111000;0,03118000;101,51000000;101,70000000
06/10/2017;134;A;SDG;0,47270000;0,47520000;6,66020000;6,69320000
06/10/2017;135;A;TND;1,27510000;1,27610000;2,48010000;2,48160000
06/10/2017;136;A;SSP;0,02455000;0,02495000;126,86970000;128,86970000
06/10/2017;138;B;SDR;4,44850000;4,44940000;1,40590000;1,40590000
06/10/2017;139;A;MAD;0,33420000;0,33440000;9,46430000;9,46910000
06/10/2017;145;A;AED;0,86140000;0,86180000;3,67240000;3,67340000
06/10/2017;148;A;STD;0,00014870;0,00015370;20585,00000000;21285,00000000
06/10/2017;150;B;AUD;2,45640000;2,45750000;0,77630000;0,77650000
06/10/2017;155;A;BSD;3,16420000;3,16480000;1,00000000;1,00000000
06/10/2017;160;A;BMD;3,16420000;3,16480000;1,00000000;1,00000000
06/10/2017;165;A;CAD;2,52210000;2,52340000;1,25420000;1,25460000
06/10/2017;170;A;GYD;0,01512000;0,01557000;203,21000000;209,21000000
06/10/2017;173;A;NAD;0,23030000;0,23050000;13,72900000;13,73900000
06/10/2017;175;A;BBD;1,57810000;1,58390000;1,99810000;2,00510000
06/10/2017;180;A;BZD;1,55630000;1,58380000;1,99820000;2,03320000
