29/09/2017;005;A;AFN;0,04634000;0,04649000;68,15000000;68,35000000
29/09/2017;009;A;ETB;0,13250000;0,13560000;23,36000000;23,91000000
29/09/2017;015;A;THB;0,09509000;0,09516000;33,29000000;33,31000000
29/09/2017;020;A;PAB;3,16740000;3,16800000;1,00000000;1,00000000
29/09/2017;026;A;VEF;0,31670000;0,31760000;9,97500000;10,00000000
29/09/2017;030;A;BOB;0,44990000;0,46110000;6,87000000;7,04000000
29/09/2017;035;A;GHS;0,71820000;0,72000000;4,40000000;4,41000000
29/09/2017;040;A;CRC;0,00546500;0,00556200;569,62000000;579,62000000
29/09/2017;045;A;SVC;0,36270000;0,36320000;8,72200000;8,73200000
29/09/2017;051;A;NIO;0,10320000;0,10580000;29,95000000;30,70000000
29/09/2017;055;A;DKK;0,50280000;0,50290000;6,29910000;6,30010000
29/09/2017;060;A;ISK;0,02981000;0,02986000;106,08000000;106,25000000
29/09/2017;065;A;NOK;0,39760000;0,39780000;7,96330000;7,96730000
29/09/2017;070;A;SEK;0,38830000;0,38850000;8,15380000;8,15650000
29/09/2017;075;A;CZK;0,14390000;0,14400000;22,00000000;22,01100000
29/09/2017;090;A;GMD;0,06887000;0,07202000;43,99000000;45,99000000
29/09/2017;095;A;DZD;0,02798000;0,02804000;112,98780000;113,20780000
29/09/2017;100;A;KWD;10,48460000;10,49700000;0,30180000;0,30210000
29/09/2017;105;A;BHD;8,39270000;8,40100000;0,37710000;0,37740000
29/09/2017;115;A;IQD;0,00271100;0,00271700;1166,20000000;1168,20000000
29/09/2017;125;A;JOD;4,46550000;4,46950000;0,70880000;0,70930000
29/09/2017;130;A;LYD;2,30420000;2,31650000;1,36760000;1,37460000
29/09/2017;132;A;MKD;0,06046000;0,06109000;51,86000000;52,39000000
29/09/2017;133;A;RSD;0,03139000;0,03141000;100,85000000;100,92000000
29/09/2017;134;A;SDG;0,47320000;0,47570000;6,66020000;6,69320000
29/09/2017;135;A;TND;1,27040000;1,28610000;2,46320000;2,49320000
29/09/2017;136;A;SSP;0,02477000;0,02517000;125,85340000;127,85340000
29/09/2017;138;B;SDR;4,47650000;4,47730000;1,41330000;1,41330000
29/09/2017;139;A;MAD;0,33630000;0,33670000;9,41030000;9,41780000
29/09/2017;145;A;AED;0,86230000;0,86270000;3,67240000;3,67340000
29/09/2017;148;A;STD;0,00014990;0,00015510;20430,00000000;21130,00000000
29/09/2017;150;B;AUD;2,48260000;2,48370000;0,78380000;0,78400000
29/09/2017;155;A;BSD;3,16740000;3,16800000;1,00000000;1,00000000
29/09/2017;160;A;BMD;3,16740000;3,16800000;1,00000000;1,00000000
29/09/2017;165;A;CAD;2,53210000;2,53340000;1,25050000;1,25090000
29/09/2017;170;A;GYD;0,01520000;0,01538000;205,98000000;208,44000000
29/09/2017;173;A;NAD;0,23440000;0,23450000;13,50900000;13,51400000
29/09/2017;175;A;BBD;1,57890000;1,58550000;1,99810000;2,00610000
29/09/2017;180;A;BZD;1,55780000;1,58540000;1,99820000;2,03320000
29/09/2017;185;A;BND;2,33460000;2,33520000;1,35660000;1,35670000
29/09/2017;190;A;KYD;3,81610000;3,86340000;0,82000000;0,83000000
29/09/2017;195;A;SGD;2,33310000;2,33400000;1,35730000;1,35760000
29/09/2017;197;B;CLF;131,99820000;132,02320000;41,67400000;41,67400000
29/09/2017;200;B;FJD;1,54760000;1,58110000;0,48860000;0,49910000
29/09/2017;205;A;HKD;0,40550000;0,40560000;7,81060000;7,81160000
29/09/2017;210;A;TTD;0,46530000;0,46880000;6,75700000;6,80700000
29/09/2017;215;A;XCD;1,16450000;1,17770000;2,69000000;2,72000000
29/09/2017;220;A;USD;3,16740000;3,16800000;1,00000000;1,00000000
29/09/2017;230;A;JMD;0,02413000;0,02442000;129,75000000;131,25000000
29/09/2017;235;A;LRD;0,02677000;0,02708000;117,00000000;118,30000000
29/09/2017;245;B;NZD;2,28720000;2,28890000;0,72210000;0,72250000
