06/03/2017;005;A;AFN;0,04654000;0,04669000;66,63000000;66,83000000
06/03/2017;009;A;ETB;0,13600000;0,13740000;22,64300000;22,86900000
06/03/2017;015;A;THB;0,08872000;0,08876000;35,05000000;35,06000000
06/03/2017;020;A;PAB;3,11050000;3,11110000;1,00000000;1,00000000
06/03/2017;026;A;VEF;0,31110000;0,31190000;9,97500000;10,00000000
06/03/2017;030;A;BOB;0,44250000;0,45220000;6,88000000;7,03000000
06/03/2017;035;A;GHS;0,65620000;0,66050000;4,71000000;4,74000000
06/03/2017;040;A;CRC;0,00550900;0,00561000;554,60000000;564,60000000
06/03/2017;045;A;SVC;0,35620000;0,35670000;8,72200000;8,73200000
06/03/2017;051;A;NIO;0,10430000;0,10700000;29,08000000;29,83000000
06/03/2017;055;A;DKK;0,44350000;0,44360000;7,01360000;7,01410000
06/03/2017;060;A;ISK;0,02906000;0,02914000;106,75000000;107,05000000
06/03/2017;065;A;NOK;0,36680000;0,36700000;8,47680000;8,48080000
06/03/2017;070;A;SEK;0,34530000;0,34550000;9,00530000;9,00830000
06/03/2017;075;A;CZK;0,12200000;0,12200000;25,49400000;25,50500000
06/03/2017;090;A;GMD;0,06607000;0,06901000;45,08000000;47,08000000
06/03/2017;095;A;DZD;0,02821000;0,02835000;109,72500000;110,27400000
06/03/2017;100;A;KWD;10,16840000;10,20030000;0,30500000;0,30590000
06/03/2017;105;A;BHD;8,24410000;8,25880000;0,37670000;0,37730000
06/03/2017;115;A;IQD;0,00264300;0,00264800;1174,90000000;1176,90000000
06/03/2017;125;A;JOD;4,38900000;4,39420000;0,70800000;0,70870000
06/03/2017;130;A;LYD;2,16840000;2,17940000;1,42750000;1,43450000
06/03/2017;132;A;MKD;0,05339000;0,05380000;57,83000000;58,26000000
06/03/2017;133;A;RSD;0,02659000;0,02670000;116,52000000;116,98000000
06/03/2017;134;A;SDG;0,48260000;0,48610000;6,40020000;6,44520000
06/03/2017;135;A;TND;1,36280000;1,36390000;2,28100000;2,28250000
06/03/2017;136;A;SSP;0,04232000;0,04259000;73,04450000;73,49450000
06/03/2017;138;B;SDR;4,19670000;4,19750000;1,34920000;1,34920000
06/03/2017;139;A;MAD;0,30810000;0,30880000;10,07500000;10,09500000
06/03/2017;145;A;AED;0,84680000;0,84720000;3,67240000;3,67340000
06/03/2017;148;A;STD;0,00013070;0,00013650;22800,00000000;23800,00000000
06/03/2017;150;B;AUD;2,36060000;2,36130000;0,75890000;0,75900000
06/03/2017;155;A;BSD;3,11050000;3,11110000;1,00000000;1,00000000
06/03/2017;160;A;BMD;3,11050000;3,11110000;1,00000000;1,00000000
06/03/2017;165;A;CAD;2,32200000;2,32310000;1,33920000;1,33960000
06/03/2017;170;A;GYD;0,01487000;0,01531000;203,21000000;209,21000000
06/03/2017;173;A;NAD;0,23950000;0,23970000;12,98000000;12,98500000
06/03/2017;175;A;BBD;1,55130000;1,55700000;1,99810000;2,00510000
06/03/2017;180;A;BZD;1,52990000;1,55700000;1,99820000;2,03320000
06/03/2017;185;A;BND;2,20340000;2,20540000;1,41070000;1,41170000
06/03/2017;190;A;KYD;3,74760000;3,79400000;0,82000000;0,83000000
06/03/2017;195;A;SGD;2,20400000;2,20470000;1,41110000;1,41130000
06/03/2017;197;B;CLF;124,54440000;124,56840000;40,04000000;40,04000000
06/03/2017;200;B;FJD;1,48430000;1,51730000;0,47720000;0,48770000
06/03/2017;205;A;HKD;0,40060000;0,40070000;7,76380000;7,76390000
06/03/2017;210;A;TTD;0,46150000;0,46500000;6,69000000;6,74000000
06/03/2017;215;A;XCD;1,14360000;1,15650000;2,69000000;2,72000000
06/03/2017;220;A;USD;3,11050000;3,11110000;1,00000000;1,00000000
06/03/2017;230;A;JMD;0,02409000;0,02423000;128,38000000;129,12000000
