04/10/2017;005;A;AFN;0,04584000;0,04598000;68,10000000;68,30000000
04/10/2017;009;A;ETB;0,13070000;0,13410000;23,34660000;23,96240000
04/10/2017;015;A;THB;0,09382000;0,09390000;33,35000000;33,37000000
04/10/2017;020;A;PAB;3,13090000;3,13150000;1,00000000;1,00000000
04/10/2017;026;A;VEF;0,31310000;0,31390000;9,97500000;10,00000000
04/10/2017;030;A;BOB;0,44660000;0,45650000;6,86000000;7,01000000
04/10/2017;035;A;GHS;0,70830000;0,71320000;4,39060000;4,42040000
04/10/2017;040;A;CRC;0,00540200;0,00549800;569,57000000;579,57000000
04/10/2017;045;A;SVC;0,35860000;0,35900000;8,72200000;8,73200000
04/10/2017;051;A;NIO;0,10200000;0,10460000;29,95000000;30,70000000
04/10/2017;055;A;DKK;0,49460000;0,49480000;6,32870000;6,32970000
04/10/2017;060;A;ISK;0,02941000;0,02949000;106,20000000;106,47000000
04/10/2017;065;A;NOK;0,39400000;0,39430000;7,94270000;7,94570000
04/10/2017;070;A;SEK;0,38650000;0,38680000;8,09610000;8,10010000
04/10/2017;075;A;CZK;0,14250000;0,14260000;21,95500000;21,96500000
04/10/2017;090;A;GMD;0,06814000;0,07125000;43,95000000;45,95000000
04/10/2017;095;A;DZD;0,02755000;0,02775000;112,83070000;113,63070000
04/10/2017;100;A;KWD;10,35350000;10,37610000;0,30180000;0,30240000
04/10/2017;105;A;BHD;8,29380000;8,30200000;0,37720000;0,37750000
04/10/2017;115;A;IQD;0,00268100;0,00268600;1166,00000000;1168,00000000
04/10/2017;125;A;JOD;4,39240000;4,42430000;0,70780000;0,71280000
04/10/2017;130;A;LYD;2,27490000;2,28690000;1,36930000;1,37630000
04/10/2017;132;A;MKD;0,05950000;0,06012000;52,09000000;52,62000000
04/10/2017;133;A;RSD;0,03086000;0,03099000;101,06000000;101,45000000
04/10/2017;134;A;SDG;0,46780000;0,47020000;6,66020000;6,69320000
04/10/2017;135;A;TND;1,26600000;1,26680000;2,47190000;2,47300000
04/10/2017;136;A;SSP;0,02436000;0,02475000;126,51280000;128,51280000
04/10/2017;138;B;SDR;4,41800000;4,41890000;1,41110000;1,41110000
04/10/2017;139;A;MAD;0,33160000;0,33180000;9,43800000;9,44300000
04/10/2017;145;A;AED;0,85230000;0,85270000;3,67230000;3,67330000
04/10/2017;148;A;STD;0,00014620;0,00015300;20472,00000000;21416,00000000
04/10/2017;150;B;AUD;2,45930000;2,46010000;0,78550000;0,78560000
04/10/2017;155;A;BSD;3,13090000;3,13150000;1,00000000;1,00000000
04/10/2017;160;A;BMD;3,13090000;3,13150000;1,00000000;1,00000000
04/10/2017;165;A;CAD;2,50830000;2,50960000;1,24780000;1,24820000
04/10/2017;170;A;GYD;0,01490000;0,01534000;204,11000000;210,11000000
04/10/2017;173;A;NAD;0,23020000;0,23050000;13,58500000;13,60000000
04/10/2017;175;A;BBD;1,56150000;1,56720000;1,99810000;2,00510000
04/10/2017;180;A;BZD;1,53990000;1,56720000;1,99820000;2,03320000
04/10/2017;185;A;BND;2,29740000;2,30040000;1,36130000;1,36280000
04/10/2017;190;A;KYD;3,77220000;3,81890000;0,82000000;0,83000000
04/10/2017;195;A;SGD;2,29840000;2,29970000;1,36170000;1,36220000
04/10/2017;197;B;CLF;132,35250000;132,37790000;42,27300000;42,27300000
04/10/2017;200;B;FJD;1,52470000;1,55790000;0,48700000;0,49750000
04/10/2017;205;A;HKD;0,40100000;0,40110000;7,80650000;7,80680000
04/10/2017;210;A;TTD;0,46040000;0,46390000;6,74980000;6,79980000
04/10/2017;215;A;XCD;1,15110000;1,16410000;2,69000000;2,72000000
04/10/2017;220;A;USD;3,13090000;3,13150000;1,00000000;1,00000000
04/10/2017;230;A;JMD;0,02416000;0,02437000;128,49000000;129,59000000
04/10/2017;235;A;LRD;0,02649000;0,02670000;117,30000000;118,20000000
04/10/2017;245;B;NZD;2,24050000;2,24180000;0,71560000;0,71590000
04/10/2017;250;B;SBD;0,38820000;0,41810000;0,12400000;0,13350000
04/10/2017;255;A;SRD;0,41730000;0,42460000;7,37600000;7,50200000
04/10/2017;260;A;VND;0,00013770;0,00013780;22725,00000000;22730,00000000
04/10/2017;275;A;AMD;0,00653100;0,00656000;477,38000000;479,38000000
04/10/2017;295;A;CVE;0,03324000;0,03342000;93,70000000;94,20000000
04/10/2017;325;A;ANG;1,75160000;1,75680000;1,78250000;1,78750000
04/10/2017;328;A;AWG;1,73940000;1,75930000;1,78000000;1,80000000
04/10/2017;345;A;HUF;0,01180000;0,01182000;265,03000000;265,26000000
04/10/2017;363;A;CDF;0,00198700;0,00200000;1565,51000000;1575,51000000
04/10/2017;365;A;BIF;0,00177600;0,00180200;1737,59000000;1762,59000000
04/10/2017;368;A;KMF;0,00750500;0,00752400;416,20000000;417,20000000
04/10/2017;370;A;XAF;0,00539200;0,00542500;577,26000000;580,71000000
04/10/2017;372;A;XOF;0,00557100;0,00564200;555,00000000;562,00000000
04/10/2017;380;A;XPF;0,03084000;0,03111000;100,65000000;101,53000000
04/10/2017;390;A;DJF;0,01743000;0,01763000;177,60000000;179,60000000
04/10/2017;398;A;GNF;0,00034840;0,00035240;8887,00000000;8987,00000000
04/10/2017;406;A;MGA;0,00102800;0,00103900;3015,00000000;3045,00000000
04/10/2017;420;A;RWF;0,00374100;0,00377300;829,92000000;836,92000000
04/10/2017;425;A;CHF;3,20820000;3,21010000;0,97550000;0,97590000
04/10/2017;440;A;HTG;0,04801000;0,05082000;61,62450000;65,20760000
04/10/2017;450;A;PYG;0,00055380;0,00055410;5651,99000000;5653,07000000
04/10/2017;460;A;UAH;0,11680000;0,11690000;26,79000000;26,81000000
04/10/2017;470;A;JPY;0,02774000;0,02775000;112,84000000;112,85000000
04/10/2017;482;A;GEL;1,26090000;1,26630000;2,47300000;2,48300000
04/10/2017;490;A;ALL;0,02744000;0,02760000;113,48000000;114,10000000
04/10/2017;495;A;HNL;0,13350000;0,13410000;23,35600000;23,45600000
04/10/2017;500;A;SLL;0,00040410;0,00041210;7598,00000000;7748,00000000
04/10/2017;503;A;MDL;0,17790000;0,17890000;17,50000000;17,60000000
04/10/2017;506;A;RON;0,80370000;0,80480000;3,89090000;3,89580000
04/10/2017;510;A;BGN;1,88260000;1,88340000;1,66270000;1,66310000
04/10/2017;530;B;GIP;4,15350000;4,15550000;1,32660000;1,32700000
04/10/2017;535;A;EGP;0,17680000;0,17780000;17,61000000;17,71000000
04/10/2017;540;B;GBP;4,15350000;4,15520000;1,32660000;1,32690000
04/10/2017;545;B;FKP;4,15310000;4,15710000;1,32650000;1,32750000
04/10/2017;560;A;LBP;0,00207300;0,00208000;1505,70000000;1510,70000000
04/10/2017;570;B;SHP;4,15310000;4,15710000;1,32650000;1,32750000
04/10/2017;575;A;SYP;0,00607200;0,00608100;515,00000000;515,60000000
04/10/2017;585;A;SZL;0,23030000;0,23060000;13,58200000;13,59700000
04/10/2017;603;A;LSL;0,23030000;0,23050000;13,58750000;13,59750000
04/10/2017;608;A;TMT;0,89330000;0,89600000;3,49480000;3,50480000
04/10/2017;622;A;MZN;0,05144000;0,05162000;60,67000000;60,87000000
04/10/2017;625;A;ERN;0,19820000;0,20470000;15,30000000;15,80000000
04/10/2017;630;A;NGN;0,00992400;0,00994100;315,00000000;315,50000000
04/10/2017;635;A;AOA;0,01881000;0,01897000;165,09600000;166,44600000
04/10/2017;640;A;TWD;0,10280000;0,10290000;30,42200000;30,45200000
04/10/2017;642;A;TRY;0,87580000;0,87650000;3,57280000;3,57480000
04/10/2017;660;A;PEN;0,96130000;0,96210000;3,25500000;3,25700000
04/10/2017;665;A;BTN;0,04816000;0,04817000;65,00500000;65,01500000
04/10/2017;670;A;MRO;0,00850800;0,00865100;362,00000000;368,00000000
04/10/2017;680;B;TOP;1,40890000;1,50630000;0,45000000;0,48100000
04/10/2017;685;A;MOP;0,38880000;0,38980000;8,03300000;8,05300000
04/10/2017;706;A;ARS;0,18020000;0,18030000;17,36500000;17,37000000
04/10/2017;715;A;CLP;0,00496400;0,00496700;630,46000000;630,76000000
04/10/2017;720;A;COP;0,00106200;0,00106300;2945,04000000;2947,06000000
04/10/2017;725;A;CUP;3,13090000;3,13150000;1,00000000;1,00000000
04/10/2017;730;A;DOP;0,06586000;0,06636000;47,19000000;47,54000000
04/10/2017;735;A;PHP;0,06141000;0,06145000;50,96400000;50,98400000
04/10/2017;741;A;MXN;0,17180000;0,17190000;18,21700000;18,22000000
04/10/2017;745;A;UYU;0,10710000;0,10740000;29,17000000;29,22000000
04/10/2017;755;B;BWP;0,30060000;0,30340000;0,09600000;0,09690000
04/10/2017;760;A;MWK;0,00428200;0,00437300;716,18000000;731,18000000
04/10/2017;766;A;ZMW;0,32270000;0,32440000;9,65330000;9,70100000
04/10/2017;770;A;GTQ;0,42620000;0,42650000;7,34300000;7,34600000
04/10/2017;775;A;MMK;0,00229700;0,00229900;1362,00000000;1363,00000000
04/10/2017;778;B;PGK;0,95490000;1,00680000;0,30500000;0,32150000
04/10/2017;779;A;HRK;0,49060000;0,49110000;6,37700000;6,38180000
04/10/2017;780;A;LAK;0,00037670;0,00037770;8291,70000000;8310,83000000
04/10/2017;785;A;ZAR;0,23020000;0,23040000;13,59000000;13,60000000
04/10/2017;795;A;CNY;0,47060000;0,47070000;6,65330000;6,65350000
04/10/2017;796;A;CNH;0,47080000;0,47100000;6,64840000;6,64960000
04/10/2017;800;A;QAR;0,84450000;0,86120000;3,63640000;3,70730000
04/10/2017;805;A;OMR;8,12380000;8,13380000;0,38500000;0,38540000
04/10/2017;810;A;YER;0,01251000;0,01253000;249,95000000;250,25000000
04/10/2017;815;A;IRR;0,00009220;0,00009230;33942,00000000;33942,00000000
04/10/2017;820;A;SAR;0,83480000;0,83500000;3,75020000;3,75030000
04/10/2017;825;A;KHR;0,00077110;0,00077320;4050,29790000;4060,40600000
04/10/2017;828;A;MYR;0,74030000;0,74100000;4,22600000;4,22900000
04/10/2017;830;A;RUB;0,05440000;0,05442000;57,54050000;57,55470000
04/10/2017;831;A;BYN;1,59330000;1,60010000;1,95710000;1,96500000
04/10/2017;835;A;TJS;0,35560000;0,35600000;8,79550000;8,80550000
04/10/2017;840;A;MUR;0,09209000;0,09265000;33,80000000;34,00000000
04/10/2017;845;A;NPR;0,03010000;0,03010000;104,02000000;104,03000000
04/10/2017;850;A;SCR;0,22970000;0,23320000;13,43050000;13,63050000
04/10/2017;855;A;LKR;0,02041000;0,02044000;153,20000000;153,40000000
04/10/2017;860;A;INR;0,04814000;0,04816000;65,02500000;65,03500000
04/10/2017;865;A;IDR;0,00023230;0,00023240;13475,00000000;13478,00000000
04/10/2017;870;A;MVR;0,20060000;0,20360000;15,38000000;15,61000000
04/10/2017;875;A;PKR;0,02966000;0,02974000;105,30000000;105,56000000
04/10/2017;880;A;ILS;0,89040000;0,89100000;3,51470000;3,51640000
04/10/2017;892;A;KGS;0,04547000;0,04568000;68,56000000;68,86000000
04/10/2017;893;A;UZS;0,00038820;0,00038870;8055,80000000;8065,80000000
04/10/2017;905;A;BDT;0,03805000;0,03818000;82,03000000;82,28000000
04/10/2017;912;B;WST;1,22450000;1,29360000;0,39110000;0,41310000
04/10/2017;913;A;KZT;0,00909600;0,00909900;344,17000000;344,22000000
04/10/2017;915;A;MNT;0,00126800;0,00127500;2457,00000000;2470,00000000
04/10/2017;920;A;VUV;0,02885000;0,03000000;104,38000000;108,52000000
04/10/2017;930;A;KRW;0,00274100;0,00274600;1140,47000000;1142,18000000
04/10/2017;946;A;TZS;0,00139200;0,00139800;2240,00000000;2250,00000000
04/10/2017;950;A;KES;0,03028000;0,03034000;103,20000000;103,40000000
04/10/2017;955;A;UGX;0,00086730;0,00086990;3600,00000000;3610,00000000
04/10/2017;960;A;SOS;0,00538000;0,00544600;575,00000000;582,00000000
04/10/2017;975;A;PLN;0,85670000;0,85710000;3,65340000;3,65440000
04/10/2017;978;B;EUR;3,68160000;3,68330000;1,17590000;1,17620000
04/10/2017;998;A;XAU;128,10560000;128,13010000;0,02444000;0,02444000
