06/04/2017;005;A;AFN;0,04611000;0,04626000;67,36000000;67,56000000
06/04/2017;009;A;ETB;0,13340000;0,13700000;22,75000000;23,35000000
06/04/2017;015;A;THB;0,08983000;0,08990000;34,66000000;34,68000000
06/04/2017;020;A;PAB;3,11540000;3,11600000;1,00000000;1,00000000
06/04/2017;026;A;VEF;0,31150000;0,31240000;9,97500000;10,00000000
06/04/2017;030;A;BOB;0,44380000;0,45360000;6,87000000;7,02000000
06/04/2017;035;A;GHS;0,74350000;0,74900000;4,16000000;4,19000000
06/04/2017;040;A;CRC;0,00550300;0,00560300;556,12000000;566,12000000
06/04/2017;045;A;SVC;0,35680000;0,35730000;8,72200000;8,73200000
06/04/2017;051;A;NIO;0,10420000;0,10690000;29,15000000;29,90000000
06/04/2017;055;A;DKK;0,44620000;0,44630000;6,98160000;6,98260000
06/04/2017;060;A;ISK;0,02762000;0,02770000;112,49000000;112,79000000
06/04/2017;065;A;NOK;0,36140000;0,36160000;8,61630000;8,61930000
06/04/2017;070;A;SEK;0,34570000;0,34590000;9,00760000;9,01060000
06/04/2017;075;A;CZK;0,12430000;0,12460000;25,01200000;25,06100000
06/04/2017;090;A;GMD;0,06814000;0,07127000;43,72000000;45,72000000
06/04/2017;095;A;DZD;0,02822000;0,02839000;109,76400000;110,39960000
06/04/2017;100;A;KWD;10,21440000;10,22310000;0,30480000;0,30500000
06/04/2017;105;A;BHD;8,26370000;8,26530000;0,37700000;0,37700000
06/04/2017;115;A;IQD;0,00266700;0,00267200;1166,00000000;1168,00000000
06/04/2017;125;A;JOD;4,38790000;4,40110000;0,70800000;0,71000000
06/04/2017;130;A;LYD;2,18390000;2,19510000;1,41950000;1,42650000
06/04/2017;132;A;MKD;0,05359000;0,05417000;57,52000000;58,13000000
06/04/2017;133;A;RSD;0,02677000;0,02682000;116,18000000;116,36000000
06/04/2017;134;A;SDG;0,46500000;0,46740000;6,66720000;6,70020000
06/04/2017;135;A;TND;1,36090000;1,36200000;2,28780000;2,28930000
06/04/2017;136;A;SSP;0,02754000;0,02804000;111,14000000;113,14000000
06/04/2017;138;B;SDR;4,22730000;4,22810000;1,35690000;1,35690000
06/04/2017;139;A;MAD;0,30950000;0,30980000;10,05700000;10,06600000
06/04/2017;145;A;AED;0,84810000;0,84850000;3,67240000;3,67340000
06/04/2017;148;A;STD;0,00013380;0,00013680;22781,75000000;23284,25000000
06/04/2017;150;B;AUD;2,35150000;2,35230000;0,75480000;0,75490000
06/04/2017;155;A;BSD;3,11540000;3,11600000;1,00000000;1,00000000
06/04/2017;160;A;BMD;3,11540000;3,11600000;1,00000000;1,00000000
06/04/2017;165;A;CAD;2,32320000;2,32380000;1,34090000;1,34100000
06/04/2017;170;A;GYD;0,01495000;0,01513000;205,98000000;208,44000000
06/04/2017;173;A;NAD;0,22610000;0,22630000;13,77000000;13,78000000
06/04/2017;175;A;BBD;1,55370000;1,55950000;1,99810000;2,00510000
06/04/2017;180;A;BZD;1,53470000;1,56580000;1,99000000;2,03000000
06/04/2017;185;A;BND;2,22050000;2,22250000;1,40200000;1,40300000
06/04/2017;190;A;KYD;3,75350000;3,80000000;0,82000000;0,83000000
06/04/2017;195;A;SGD;2,22080000;2,22210000;1,40230000;1,40280000
06/04/2017;197;B;CLF;125,72820000;125,75240000;40,35700000;40,35700000
06/04/2017;200;B;FJD;1,48540000;1,51840000;0,47680000;0,48730000
